date,funding7d_pct,gls,top_ls,taker_ls,oi_pctl_90d,fng,close
2022-12-22,-0.4983,3.377,0.894,1.003,7.8,28,11.814
2022-12-23,-0.5212,3.583,0.94,1.145,7.8,27,11.772
2022-12-24,-0.7108,3.178,0.943,1.47,20.0,29,11.423
2022-12-25,-0.7635,3.163,0.944,1.022,16.7,29,11.373
2022-12-26,-0.7499,3.237,0.94,0.95,25.6,28,11.325
2022-12-27,-0.7066,2.921,0.955,0.826,22.2,27,11.087
2022-12-28,-0.7323,2.233,0.971,0.806,15.6,28,9.749
2022-12-29,-0.7411,1.662,0.992,1.094,21.1,28,9.614
2022-12-30,-1.469,1.088,0.976,0.897,65.6,28,9.877
2022-12-31,-1.7518,1.057,0.981,0.978,72.2,25,9.968
2023-01-01,-1.8194,1.143,0.957,1.023,65.6,26,9.977
2023-01-02,-1.9471,1.181,0.954,0.762,77.8,27,11.259
2023-01-03,-3.1959,0.795,0.954,1.173,100.0,26,13.326
2023-01-04,-4.5165,0.68,0.971,0.929,98.9,29,13.405
2023-01-05,-4.6933,0.698,0.978,1.081,97.8,29,13.418
2023-01-06,-4.3474,0.807,0.97,1.147,93.3,26,13.483
2023-01-07,-3.9083,0.842,0.964,1.261,92.2,25,13.087
2023-01-08,-3.7759,0.931,0.961,1.471,95.6,25,14.465
2023-01-09,-3.563,0.845,0.99,0.881,95.6,25,16.253
2023-01-10,-2.2787,0.951,0.976,1.42,87.8,26,16.191
2023-01-11,-0.8726,1.107,0.966,1.058,86.7,26,16.355
2023-01-12,-0.6462,1.255,0.96,1.442,87.8,30,16.584
2023-01-13,-0.3192,1.256,0.938,1.22,93.3,31,18.289
2023-01-14,-0.1509,1.089,0.975,0.767,93.3,46,24.283
2023-01-15,0.0191,1.131,1.004,1.103,84.4,52,22.903
2023-01-16,0.0934,1.198,0.971,0.897,95.6,45,23.601
2023-01-17,0.1211,1.246,0.991,0.661,96.7,51,22.855
2023-01-18,0.1677,1.077,1.046,1.114,76.7,52,20.804
2023-01-19,0.2225,1.175,1.018,1.465,76.7,45,21.408
2023-01-20,0.3144,1.297,0.99,0.907,90.0,51,25.513
2023-01-21,0.317,1.193,1.036,1.159,78.9,53,24.564
2023-01-22,0.2742,1.449,1.009,1.256,76.7,53,24.195
2023-01-23,0.2326,1.657,1.003,1.006,76.7,50,24.347
2023-01-24,0.2333,1.606,1.012,0.634,67.8,52,22.77
2023-01-25,0.2246,1.695,0.999,0.879,70.0,51,24.534
2023-01-26,0.2246,1.732,1.005,0.923,73.3,54,24.345
2023-01-27,0.2246,1.766,1.06,0.811,72.2,55,24.441
2023-01-28,0.2074,1.867,1.029,1.685,72.2,52,24.002
